user_id,visit_id,date,transactions,revenue,source,source_type
5623565664347898852,1479317194,20161116,1,37.57,(direct),Referral
5531467304590272597,1479314878,20161116,1,70.37,(direct),Referral
5430879576678891336,1479318612,20161116,1,192.72,(direct),Referral
5302602900050864654,1479365036,20161116,1,34.38,(direct),Referral
6760732402251466726,1479317245,20161116,6,431.5,(direct),Referral
016600374334482677,1479337500,20161116,1,31.16,(direct),Referral
1410336440849356236,1479365088,20161116,1,1995.0,(direct),Referral
4085972867127024343,1479097793,20161113,1,19.19,(direct),Referral
445196580526849660,1479054831,20161113,1,63.99,(direct),Referral
7148873648621416097,1479098028,20161113,1,22.38,(direct),Referral
2324913285497438682,1479088388,20161113,1,37.19,(direct),Referral
6704302181752646951,1479043163,20161113,2,46.38,(direct),Referral
1889446797400507159,1474847153,20160925,1,102.32,(direct),Referral
8436426603099391262,1474849040,20160925,1,82.24,(direct),Referral
5491117449549870331,1474852681,20160925,1,119.99,(direct),Referral
3343911594542334618,1474865339,20160925,1,16.94,trainup.withgoogle.com,Referral
7876109297899909726,1490588794,20170326,1,31.98,(direct),Referral
8835738429285274387,1490581503,20170326,1,44.79,(direct),Referral
1944748031744566172,1490574965,20170326,1,167.17,(direct),Referral
4928384463163013533,1490554460,20170326,1,52.07,(direct),Referral
4129136216098489024,1490574767,20170326,1,119.57,(direct),Referral
6214016505412778340,1484766510,20170118,1,44.79,(direct),Referral
9911363060681535330,1484767482,20170118,1,13.59,(direct),Referral
3215729429198564415,1484752844,20170118,1,15.99,(direct),Referral
2078583228250254997,1484785451,20170118,1,15.19,(direct),Referral
9715798393834232864,1484756318,20170118,1,44.79,(direct),Referral
1740516675967625074,1484791498,20170118,1,878.9,(direct),Referral
0533462479025888957,1484759391,20170118,1,19.19,(direct),Referral
4293807246358895318,1484795370,20170118,1,40.77,(direct),Referral
7930731506451371847,1484782617,20170118,1,15.99,(direct),Referral
7435052038545127483,1484794049,20170118,1,289.37,(direct),Referral
2208179340101029302,1484774664,20170118,1,1350.7,mail.google.com,Referral
391659178324668475,1484749718,20170118,2,44.79,(direct),Referral
24304007537579808,1484770320,20170118,1,177.99,(direct),Referral
6645585126548219573,1484791493,20170118,1,79.99,(direct),Referral
0744307603598668939,1484766245,20170118,2,27.18,(direct),Referral
1620948710344032805,1484805232,20170118,1,103.18,(direct),Referral
3136171791619750824,1484793371,20170118,1,39.14,(direct),Referral
1804930412747691262,1500155979,20170715,1,15.2,(direct),Referral
9890182105631590481,1500155697,20170715,1,62.05,(direct),Referral
6526089365203867148,1500138623,20170715,1,108.36,(direct),Referral
0014262055593378383,1500139462,20170715,1,19.58,(direct),Referral
120951074287268149,1500139345,20170715,1,52.4,(direct),Referral
6775926571390989746,1500182001,20170715,1,71.56,(direct),Referral
0236160742740831906,1500177417,20170715,1,18.64,(direct),Referral
8373484914224526482,1488755357,20170305,1,7.19,(direct),Referral
1520928358584851905,1488740261,20170305,1,10.39,(direct),Referral
2411322974724385937,1488731403,20170305,1,49.58,(direct),Referral
6877077844721170397,1488772855,20170305,1,55.94,(direct),Referral
9086408578145100131,1488767903,20170305,1,43.14,(direct),Referral
5274155792937866169,1488740404,20170305,2,50.36,(direct),Referral
1983590358337502597,1488724906,20170305,1,43.17,(direct),Referral
0813572144884353388,1488776795,20170305,1,101.54,(direct),Referral
6793108534147288859,1488754522,20170305,1,77.57,(direct),Referral
0844451650874526343,1488780930,20170305,1,83.29,(direct),Referral
2049749565428127211,1499357560,20170706,1,47.9,(direct),Referral
5256372508003021503,1499361746,20170706,1,12.31,(direct),Referral
0367699875055542808,1499362550,20170706,1,54.61,(direct),Referral
454845221896711463,1499357040,20170706,1,263.7,(direct),Referral
1675171647898452800,1499386433,20170706,1,335.92,(direct),Referral
3490620713275982342,1499351897,20170706,1,21.26,(direct),Referral
0763707560320645222,1499349137,20170706,1,27.99,(direct),Referral
169337349809177349,1499349631,20170706,1,611.55,(direct),Referral
6284948773679645206,1499363453,20170706,1,95.4,(direct),Referral
4013470531611520402,1499354911,20170706,1,17.57,(direct),Referral
5039693679894183284,1499355609,20170706,1,55.97,(direct),Referral
7401384748988164586,1499373895,20170706,1,19.19,(direct),Referral
5772921781547143127,1499366133,20170706,1,319.9,(direct),Referral
713731982901764318,1499369037,20170706,1,120.37,(direct),Referral
2638377830326163737,1499355612,20170706,1,185.7,(direct),Referral
3680806121011427493,1499384037,20170706,1,223.2,(direct),Referral
2438001988287339845,1499368948,20170706,1,44.49,(direct),Referral
3747999856310382299,1499352526,20170706,1,63.17,(direct),Referral
8021812938751479108,1499366474,20170706,1,24.62,(direct),Referral
2645557375569096181,1499391910,20170706,1,89.52,(direct),Referral
2178459566193458788,1499404637,20170706,1,38.49,(direct),Referral
4352760646905266733,1499385809,20170706,2,63.84,(direct),Referral
623238387362841295,1499377019,20170706,1,30.38,(direct),Referral
3520723582970220131,1487487070,20170218,1,27.18,(direct),Referral
0049832664882617771,1487473668,20170218,1,44.79,(direct),Referral
4462404968773429244,1487453551,20170218,1,79.19,(direct),Referral
7282705298132684237,1487463809,20170218,1,51.11,(direct),Referral
5964418919606294332,1487469656,20170218,1,77.54,(direct),Referral
5612267454123483298,1487464475,20170218,1,23.17,(direct),Referral
4905999160114046037,1471393529,20160816,1,46.61,(direct),Referral
1494014144412248651,1471383245,20160816,1,55.55,(direct),Referral
8578219364291235989,1471380127,20160816,1,102.19,(direct),Referral
6192520188737101553,1471393159,20160816,1,137.07,(direct),Referral
4621936357749469927,1471388645,20160816,1,43.02,(direct),Referral
8906637697429401120,1471407047,20160816,1,44.56,(direct),Referral
2100286135111282949,1471376197,20160816,1,50.45,(direct),Referral
3487053922511237877,1471365863,20160816,1,67.39,(direct),Referral
9677631416486425032,1471369532,20160816,1,82.44,(direct),Referral
8690416033474956546,1471367693,20160816,1,70.69,(direct),Referral
3891635216750955275,1471354336,20160816,1,51.29,(direct),Referral
7990454624282115583,1471368080,20160816,1,29.74,(direct),Referral
094073617799666175,1471380803,20160816,1,34.79,(direct),Referral
972804312875582831,1471389221,20160816,1,156.06,(direct),Referral
8882815059081298260,1471357082,20160816,1,60.35,(direct),Referral
7247422069602042968,1471380569,20160816,1,22.6,(direct),Referral
0084834161383601528,1471383103,20160816,1,40.48,(direct),Referral
7253029414128792018,1471358936,20160816,1,74.41,(direct),Referral
0686296766200627569,1471358737,20160816,1,58.93,(direct),Referral
7426804494460200831,1471366254,20160816,1,40.05,(direct),Referral
3321426483601293625,1471402231,20160816,1,127.44,(direct),Referral
2625348375324306671,1471364448,20160816,1,67.23,(direct),Referral
7478999854159501077,1471397988,20160816,1,48.28,(direct),Referral
9605314266724791091,1471361716,20160816,1,169.13,(direct),Referral
2228401718515331222,1471382600,20160816,1,144.41,(direct),Referral
1999477392807291366,1471371943,20160816,1,354.32,(direct),Referral
8322927237499215008,1471381334,20160816,1,54.52,(direct),Referral
6269547197366207744,1471409354,20160816,1,160.43,(direct),Referral
944726393618734388,1471411096,20160816,1,20.62,(direct),Referral
1561119018673987946,1471380108,20160816,1,126.22,(direct),Referral
6760732402251466726,1471359983,20160816,3,393.65,(direct),Referral
7359252773164627313,1471355221,20160816,1,73.03,(direct),Referral
766927729457298247,1471408131,20160816,1,125.44,(direct),Referral
5234724080017990877,1471373414,20160816,1,68.85,(direct),Referral
0488236137527169951,1471383743,20160816,1,99.54,(direct),Referral
9641579430088545210,1474950484,20160926,1,85.95,dealspotr.com,Referral
6562556317275656403,1474911703,20160926,1,59.97,(direct),Referral
803888563485194008,1474892406,20160926,1,27.18,(direct),Referral
9874141416269179088,1474911327,20160926,1,55.99,(direct),Referral
3104253382416349385,1474941630,20160926,1,44.79,(direct),Referral
2837339903951425129,1474906350,20160926,1,11.98,(direct),Referral
6031648985578862935,1474898791,20160926,1,415.2,(direct),Referral
9192050658112953220,1474922876,20160926,1,11.98,(direct),Referral
6380037453130690808,1474914615,20160926,1,120.98,(direct),Referral
3182046558551540109,1474906523,20160926,2,59.99,(direct),Referral
5084994463176065937,1474915638,20160926,1,251.73,(direct),Referral
2656837568033115037,1474915581,20160926,1,74.39,(direct),Referral
8983864230494350692,1474907768,20160926,1,31.99,(direct),Referral
0994415791081872701,1474930990,20160926,1,44.79,(direct),Referral
1860143669054960648,1474901416,20160926,1,19.99,(direct),Referral
1044832976156649069,1474931750,20160926,1,2399.7,(direct),Referral
5281124465457929520,1474952179,20160926,1,29.58,(direct),Referral
5995124295506489040,1474904873,20160926,1,152.7,(direct),Referral
2033875104727401809,1474923323,20160926,1,49.96,(direct),Referral
4117715707586638029,1474907716,20160926,1,88.94,(direct),Referral
5084994463176065937,1474907581,20160926,1,246.78,(direct),Referral
627858122618485897,1474899501,20160926,1,55.96,(direct),Referral
0139838509739212862,1474907773,20160926,1,63.95,(direct),Referral
817007348095653854,1474913645,20160926,1,588.62,(direct),Referral
0070976956518566605,1474923300,20160926,1,366.66,(direct),Referral
1059009151425872003,1486576094,20170208,1,12.79,mail.google.com,Referral
2660015528957444012,1486574455,20170208,1,29.58,(direct),Referral
6366738125554594213,1486603049,20170208,1,59.9,(direct),Referral
5149388872089992993,1486567782,20170208,1,39.18,(direct),Referral
1895007641407662784,1486593402,20170208,1,8.75,(direct),Referral
7127403930925257863,1486589843,20170208,1,54.37,(direct),Referral
5074309045799746366,1486593327,20170208,1,95.99,(direct),Referral
2796082769378041079,1497128328,20170610,1,15.19,(direct),Referral
1514012509293129940,1497113000,20170610,1,15.19,(direct),Referral
6933058408282272884,1497138884,20170610,1,102.69,(direct),Referral
7939552270525180888,1497118291,20170610,2,10.07,(direct),Referral
6095240958469403590,1497124949,20170610,1,24.22,(direct),Referral
1758112154920698235,1497132089,20170610,1,63.15,(direct),Referral
9692965964258784311,1497099132,20170610,1,91.15,(direct),Referral
0207758697026045863,1497086709,20170610,1,67.24,(direct),Referral
992812962494074450,1483573230,20170104,1,44.79,(direct),Referral
2272979836636092591,1483567448,20170104,1,175.8,(direct),Referral
4123860234327657457,1483559313,20170104,1,87.99,(direct),Referral
9710480501909231921,1483562473,20170104,1,155.97,(direct),Referral
0159084910202112487,1483552413,20170104,1,14.37,(direct),Referral
3554960621245001989,1483588653,20170104,1,75.18,(direct),Referral
9670996124580137796,1483578939,20170104,1,159.98,(direct),Referral
6726478899201625475,1483541553,20170104,1,23.18,(direct),Referral
7199611745811583535,1483554305,20170104,1,463.6,(direct),Referral
4967676136502125585,1483538959,20170104,1,79.99,(direct),Referral
7742753003683875687,1483554567,20170104,1,76.78,(direct),Referral
3347706947631375795,1483538832,20170104,1,91.08,(direct),Referral
6908387488019906910,1483559226,20170104,1,46.11,(direct),Referral
0839560865423027275,1483559151,20170104,1,55.16,(direct),Referral
0081840705529000272,1483557886,20170104,1,119.96,(direct),Referral
2411322974724385937,1483546325,20170104,2,19.19,(direct),Referral
5414778440969335716,1483574146,20170104,1,111.98,(direct),Referral
6849604863010168468,1483566314,20170104,1,335.26,(direct),Referral
0211986650009953276,1483568879,20170104,1,599.95,(direct),Referral
9981562221973608723,1483576938,20170104,1,30.75,(direct),Referral
3657728344837138607,1487647180,20170220,1,59.99,(direct),Referral
987095605185435799,1487632527,20170220,1,79.99,(direct),Referral
8467075594022086226,1487649004,20170220,1,45.57,(direct),Referral
4580502273723821061,1487604895,20170220,1,53.15,(direct),Referral
4527278298555506420,1487632120,20170220,1,181.98,(direct),Referral
3964580077088132526,1487638610,20170220,1,16.8,(direct),Referral
854480075976735047,1487598240,20170220,1,12.76,(direct),Referral
6931833927582821050,1487626683,20170220,2,31.18,(direct),Referral
4788403189075258589,1487641811,20170220,1,61.55,(direct),Referral
3474523697794005642,1487614482,20170220,1,159.1,(direct),Referral
223992111609267003,1482091232,20161218,1,20.99,dealspotr.com,Referral
2187177207543456316,1482089993,20161218,1,172.75,(direct),Referral
8991883753998763488,1482101876,20161218,1,89.58,(direct),Referral
3538702271871560672,1482115102,20161218,1,41.56,(direct),Referral
5767255881668877462,1482075542,20161218,1,119.98,(direct),Referral
9493021416478611124,1482070437,20161218,1,46.37,(direct),Referral
3440800253483644462,1482091887,20161218,1,27.99,(direct),Referral
3906220352266938232,1482120370,20161218,1,17.58,(direct),Referral
2528551022767237058,1482079220,20161218,1,59.99,(direct),Referral
2804925631896756050,1482087152,20161218,1,213.55,(direct),Referral
0774526615383455547,1482088743,20161218,1,137.54,(direct),Referral
4647505914839180188,1482095318,20161218,1,30.39,(direct),Referral
8086664765433445252,1482086181,20161218,1,107.47,(direct),Referral
9138559110728352408,1482112419,20161218,1,59.16,(direct),Referral
3410954577195057515,1482094367,20161218,1,51.99,(direct),Referral
5186081045797872289,1482097641,20161218,1,19.98,(direct),Referral
9748388824239957018,1482105912,20161218,2,67.12,(direct),Referral
2528551022767237058,1482089623,20161218,1,259.05,(direct),Referral
1034770188837469990,1482091170,20161218,1,39.95,(direct),Referral
5958728222060412682,1482073314,20161218,2,59.96,(direct),Referral
5906185555476302609,1482102408,20161218,2,115.08,(direct),Referral
0603507101721972238,1490821631,20170329,1,26.39,(direct),Referral
4892436611585993575,1490827570,20170329,1,15.99,(direct),Referral
6563130963865137516,1490803643,20170329,1,44.79,(direct),Referral
4561223317257088622,1490813560,20170329,1,52.07,(direct),Referral
6551633812942032898,1490830292,20170329,1,10.38,(direct),Referral
4144443737941406047,1490848444,20170329,1,13.59,(direct),Referral
2616240173389988716,1490832787,20170329,1,14.38,(direct),Referral
5802825037906535413,1490846747,20170329,1,19.99,(direct),Referral
345388872996692187,1490814151,20170329,1,38.38,(direct),Referral
8590369633898567459,1490827929,20170329,1,83.65,(direct),Referral
7778824028479625662,1490852630,20170329,1,61.98,(direct),Referral
8410353231365247459,1490809404,20170329,1,79.18,(direct),Referral
3135132394776964687,1490821359,20170329,1,30.38,(direct),Referral
6152097881625473469,1490810487,20170329,1,13.59,(direct),Referral
4997974283801871350,1490809923,20170329,1,89.58,(direct),Referral
4618841741549642814,1490804413,20170329,1,28.78,(direct),Referral
1817098361006619114,1490826495,20170329,1,19.98,(direct),Referral
4864955477576534285,1490845780,20170329,1,56.98,(direct),Referral
7579284721829818358,1490810955,20170329,1,79.8,(direct),Referral
707924884126013523,1490846227,20170329,1,30.39,(direct),Referral
0603507101721972238,1490816720,20170329,1,36.78,(direct),Referral
2958670304005364003,1490815247,20170329,1,11.18,(direct),Referral
545302570079415113,1484271231,20170112,1,87.99,(direct),Referral
8153111037173030058,1484245418,20170112,1,19.99,(direct),Referral
330289116549575054,1484232693,20170112,1,73.58,(direct),Referral
6855059626391376341,1484253715,20170112,1,79.17,(direct),Referral
0334916383849466701,1484262900,20170112,1,41.59,(direct),Referral
1639589047263376521,1484259363,20170112,1,30.38,(direct),Referral
7419167186572756753,1484243845,20170112,1,105.52,(direct),Referral
0060873674881142784,1484258736,20170112,1,39.17,(direct),Referral
8156693537451506265,1484267392,20170112,1,228.45,(direct),Referral
9432393275834688713,1484266115,20170112,1,73.52,(direct),Referral
3080209354082466305,1484259954,20170112,1,44.79,(direct),Referral
1600149537033335850,1484236611,20170112,1,524.34,(direct),Referral
7843562488071473206,1485878506,20170131,1,111.8,(direct),Referral
7292983953762980102,1485893759,20170131,1,559.0,(direct),Referral
925490504455490197,1485895836,20170131,1,47.9,(direct),Referral
3674071642665354067,1485910988,20170131,1,64.77,sites.google.com,Referral
6841461972455474576,1485892514,20170131,1,56.0,(direct),Referral
527903113421923907,1485891169,20170131,1,156.68,(direct),Referral
8580690454272378006,1485907349,20170131,1,55.99,(direct),Referral
1442096132173976146,1485930160,20170131,1,5.59,(direct),Referral
1029323150011228171,1485903008,20170131,1,38.28,(direct),Referral
9898247421236738052,1485905514,20170131,1,154.36,(direct),Referral
9433643728318784543,1485914202,20170131,1,83.16,(direct),Referral
4166421942719145577,1485885179,20170131,1,119.96,(direct),Referral
2020115174591875878,1485900459,20170131,1,407.3,(direct),Referral
480683872448243932,1485881531,20170131,1,68.77,(direct),Referral
870106544594907327,1485917307,20170131,1,191.14,(direct),Referral
6824514473807635978,1485897475,20170131,1,74.96,(direct),Referral
4647505914839180188,1485917091,20170131,1,30.39,(direct),Referral
9519453598438934808,1485897066,20170131,1,177.55,(direct),Referral
6569964390858147530,1485909879,20170131,1,501.9,(direct),Referral
4821028877021679125,1485878576,20170131,1,43.98,(direct),Referral
6525565523346061607,1485912456,20170131,1,17.58,(direct),Referral
820434232211333013,1485894064,20170131,1,10.39,(direct),Referral
8436426603099391262,1485890093,20170131,2,306.84,(direct),Referral
7394010699967893588,1485208911,20170123,1,419.85,(direct),Referral
6056481761819241487,1485192844,20170123,1,19.19,(direct),Referral
054391506396728030,1485194006,20170123,1,29.9,(direct),Referral
738451259641127092,1485213821,20170123,1,28.78,(direct),Referral
867222691898422653,1485213275,20170123,1,399.6,(direct),Referral
6165745649694489775,1485194137,20170123,1,175.6,(direct),Referral
7292983953762980102,1485184673,20170123,1,383.7,(direct),Referral
7594157089401877562,1485235715,20170123,1,13.59,(direct),Referral
3716528607664189498,1485200321,20170123,1,200.95,mg.mail.yahoo.com,Referral
5040013333654434796,1485200004,20170123,1,149.88,(direct),Referral
7622628711953468889,1474087116,20160916,1,19.99,dealspotr.com,Referral
1691262461712944619,1474058012,20160916,1,47.97,(direct),Referral
9324829089415258862,1474039440,20160916,1,30.38,(direct),Referral
3034798095913703775,1474045379,20160916,1,16.99,(direct),Referral
6541355777027217465,1474063311,20160916,1,44.79,(direct),Referral
5795630000736964663,1474057380,20160916,1,10.39,(direct),Referral
783696981860862300,1474035950,20160916,1,179.4,(direct),Referral
1111875891012788851,1474063626,20160916,1,13.59,(direct),Referral
1710046532262949205,1474058239,20160916,1,309.33,(direct),Referral
7937009225076356808,1474038449,20160916,1,39.94,(direct),Referral
2252819581596939503,1474046085,20160916,1,7.99,(direct),Referral
748754221677866973,1474081976,20160916,1,45.58,(direct),Referral
2326684291036220875,1474050677,20160916,1,65.57,(direct),Referral
0883559197202999847,1474028128,20160916,1,65.57,(direct),Referral
407927208045481071,1474081205,20160916,1,81.57,(direct),Referral
0419611240165258862,1474052262,20160916,1,31.95,(direct),Referral
0170546418513334382,1474011224,20160916,1,16.38,(direct),Referral
3810896663878967628,1474041689,20160916,1,26.37,(direct),Referral
3033366073043100694,1474033169,20160916,1,305.89,(direct),Referral
666582393118140484,1474054832,20160916,1,368.56,(direct),Referral
1958027061626351603,1474037712,20160916,1,179.61,(direct),Referral
7743552132615586742,1474039571,20160916,1,247.7,(direct),Referral
2450343366982060398,1474031606,20160916,1,297.55,(direct),Referral
274928241784014996,1474666996,20160923,1,104.98,mail.google.com,Referral
3510875944758249894,1474667094,20160923,1,44.79,(direct),Referral
6289042057007415577,1474670101,20160923,1,131.85,(direct),Referral
3244918821752957507,1474657463,20160923,1,200.0,(direct),Referral
7612168453953047528,1474655012,20160923,1,57.98,(direct),Referral
5229687439187870307,1474650524,20160923,1,87.13,(direct),Referral
1911795501373926670,1474618244,20160923,1,110.32,(direct),Referral
5912152563864160997,1474656631,20160923,1,224.01,(direct),Referral
783696981860862300,1474636652,20160923,1,40.78,(direct),Referral
6814041707718755292,1474658860,20160923,1,237.57,(direct),Referral
4583845190402124485,1474517719,20160921,1,19.99,(direct),Referral
1453028927786904034,1474500355,20160921,1,44.79,(direct),Referral
6555565208785963579,1474471582,20160921,1,1119.8,(direct),Referral
0264336289575017383,1474491288,20160921,1,55.97,(direct),Referral
7988589698705817924,1474490459,20160921,1,13.59,(direct),Referral
6815234192194618942,1474469058,20160921,1,98.22,(direct),Referral
3468052702997743438,1474490266,20160921,1,19.99,(direct),Referral
1023615951662839630,1474522425,20160921,1,105.91,(direct),Referral
8190060652712453472,1474488344,20160921,2,50.0,(direct),Referral
2616240173389988716,1474496615,20160921,1,81.58,(direct),Referral
6114058058158065856,1474483366,20160921,1,13.45,(direct),Referral
7709768845264385801,1474478055,20160921,1,215.05,(direct),Referral
6002383716453782350,1474502400,20160921,1,16.38,(direct),Referral
9407411142026570431,1474482176,20160921,1,28.74,(direct),Referral
4871826258834761103,1499829828,20170711,1,129.46,(direct),Referral
2729326042885052223,1499794624,20170711,1,287.4,(direct),Referral
6171698148494823293,1499804741,20170711,1,27.99,(direct),Referral
7782965489086957079,1499798142,20170711,1,184.7,(direct),Referral
16925875208939543,1499795497,20170711,1,27.18,(direct),Referral
6483542972874741074,1499804545,20170711,1,23.0,(direct),Referral
6185798445433721880,1499799471,20170711,1,15.19,(direct),Referral
6432310188343340425,1499810903,20170711,1,924.76,(direct),Referral
1476938238176225678,1499784716,20170711,2,15.19,(direct),Referral
6075418837768242958,1499820527,20170711,1,13.59,(direct),Referral
1722480716347032461,1499824255,20170711,1,78.05,(direct),Referral
4462569127423521108,1499834283,20170711,1,67.17,(direct),Referral
983622469844382741,1499785534,20170711,1,63.89,(direct),Referral
7213484590531142958,1499793400,20170711,1,179.85,(direct),Referral
9587233052829072755,1499826002,20170711,1,95.88,(direct),Referral
8194948038979976753,1499794475,20170711,1,350.61,(direct),Referral
8250431010473509037,1499807816,20170711,1,80.18,(direct),Referral
3784608915391176306,1499804705,20170711,1,58.86,(direct),Referral
5224330515080725566,1499799777,20170711,1,23.98,(direct),Referral
1459360539535171755,1499798653,20170711,1,489.88,(direct),Referral
8966349442774967540,1499829075,20170711,1,91.23,sites.google.com,Referral
7248845288199471059,1499785312,20170711,1,96.0,(direct),Referral
3736964846520654455,1499832554,20170711,1,64.84,(direct),Referral
5774321029448220916,1499837431,20170711,1,57.89,(direct),Referral
072871522029318255,1485327451,20170124,1,3.98,phandroid.com,Referral
7376304169676630885,1485279054,20170124,1,11.19,(direct),Referral
0777922178356486144,1485307902,20170124,1,19.18,(direct),Referral
9049250229691904708,1485280054,20170124,1,74.99,(direct),Referral
8668902316036611419,1485288191,20170124,1,27.85,(direct),Referral
0540193727116110682,1485278166,20170124,1,271.7,mail.google.com,Referral
1941279334540452285,1485271156,20170124,1,115.94,(direct),Referral
3073854849237490517,1485282163,20170124,1,387.77,(direct),Referral
9963131995239003867,1485275486,20170124,1,44.77,(direct),Referral
4475085991365888558,1485293920,20170124,1,67.14,(direct),Referral
4387148615014504940,1485275995,20170124,1,904.27,(direct),Referral
4792822839185962320,1485834622,20170130,1,13.99,google.com,Referral
9596568187246807844,1485809599,20170130,1,103.94,(direct),Referral
8926768253847212533,1485817035,20170130,1,20.78,(direct),Referral
9077649148974613765,1485812515,20170130,1,32.78,(direct),Referral
7405717600950397747,1485831616,20170130,1,19.99,(direct),Referral
2003564080152950767,1485808664,20170130,1,76.76,(direct),Referral
9715183070192673688,1485798804,20170130,1,29.58,(direct),Referral
7452591958167406113,1485829428,20170130,1,7.96,(direct),Referral
5343854079752182770,1485806049,20170130,1,324.92,mail.google.com,Referral
0586022395219552336,1485829002,20170130,1,103.02,(direct),Referral
6110976865163605905,1485796019,20170130,1,347.43,(direct),Referral
2584510701660360932,1499734669,20170710,1,13.43,(direct),Referral
4858273376881706416,1499754600,20170710,1,44.79,(direct),Referral
7782965489086957079,1499708196,20170710,1,369.4,(direct),Referral
0967510812862831126,1499699719,20170710,1,79.8,(direct),Referral
670722016498267,1499709643,20170710,1,37.98,(direct),Referral
3839596841653772572,1499714704,20170710,1,15.19,(direct),Referral
8151349247637576196,1499715716,20170710,1,71.7,(direct),Referral
5540724306740925009,1499697853,20170710,1,27.19,(direct),Referral
702564824793049879,1499708504,20170710,1,16.73,(direct),Referral
1025574386832469970,1499716887,20170710,1,19.59,(direct),Referral
067475292701707948,1499720473,20170710,1,19.42,(direct),Referral
7910024669087314685,1499709081,20170710,1,140.7,(direct),Referral
0183218035021860438,1499730976,20170710,1,79.99,(direct),Referral
4068647851581953751,1499708806,20170710,1,107.17,sites.google.com,Referral
9448751983627817237,1499749453,20170710,1,199.98,(direct),Referral
5694129009662162026,1499704569,20170710,1,27.18,(direct),Referral
6051908919929899878,1499716364,20170710,1,191.55,(direct),Referral
7911961580493101960,1499727270,20170710,1,9.56,(direct),Referral
9707913144913687378,1499708578,20170710,1,122.48,(direct),Referral
5095160033645238155,1499695575,20170710,1,27.19,(direct),Referral
8519577869545508855,1499745200,20170710,1,30.62,(direct),Referral
491177567878140069,1499739706,20170710,1,56.11,(direct),Referral
5670613208439164608,1499747491,20170710,1,128.05,(direct),Referral
4178948793864037103,1499721652,20170710,4,41.59,(direct),Referral
320727560379630083,1496186106,20170530,1,34.85,(direct),Referral
2440247376986125183,1496163290,20170530,1,25.9,(direct),Referral
3700513565264541491,1496175279,20170530,1,39.99,(direct),Referral
6247025136768010466,1496178593,20170530,1,109.18,(direct),Referral
5187692235197224679,1496168276,20170530,1,63.8,(direct),Referral
2091880224910053980,1496180445,20170530,1,44.79,(direct),Referral
6026763398386298705,1496188682,20170530,1,39.19,(direct),Referral
8887639477324168725,1496194560,20170530,1,15.19,(direct),Referral
2495704533414117222,1496174304,20170530,1,215.73,(direct),Referral
3803395757897344589,1496179338,20170530,1,46.03,(direct),Referral
3970595310898448417,1496159393,20170530,1,13.59,(direct),Referral
8906575148569160903,1496157894,20170530,1,19.99,(direct),Referral
4319698081839959433,1496163348,20170530,1,115.16,(direct),Referral
8864604309741280372,1496158709,20170530,1,20.75,(direct),Referral
6076619018565760000,1496191059,20170530,1,21.54,(direct),Referral
820213601079766570,1496164163,20170530,1,74.96,(direct),Referral
5513556639437908117,1496168650,20170530,1,1086.86,(direct),Referral
8555060882924384609,1496168997,20170530,1,16.78,(direct),Referral
8131657665328866600,1496182190,20170530,1,171.1,(direct),Referral
9110454426797065694,1496165935,20170530,2,12.31,(direct),Referral
8885051388942907862,1472827393,20160902,1,68.03,(direct),Referral
0185467632009737931,1472846398,20160902,1,26.25,(direct),Referral
3244885836845029978,1472824817,20160902,1,574.15,(direct),Referral
3351538799616866750,1472855945,20160902,1,8.38,(direct),Referral
770431600902969839,1472836071,20160902,1,24.08,(direct),Referral
6664733704830724714,1472853995,20160902,1,35.08,sites.google.com,Referral
1546626226233851002,1472837482,20160902,2,546.32,(direct),Referral
4755168908070236728,1472849608,20160902,1,63.84,(direct),Referral
0314733033105141755,1472879820,20160902,1,43.71,(direct),Referral
8516473451212465925,1472845932,20160902,1,339.03,(direct),Referral
3152246617474456269,1472828860,20160902,1,635.5,(direct),Referral
1881458907401964229,1472849525,20160902,1,103.24,(direct),Referral
1095886019324498043,1472835680,20160902,1,305.47,(direct),Referral
8585031285178547027,1472858772,20160902,1,5.15,(direct),Referral
3741689406060673010,1472858035,20160902,1,90.85,(direct),Referral
4293841073200012958,1472855651,20160902,1,10.59,(direct),Referral
1710046532262949205,1472835694,20160902,2,338.97,(direct),Referral
085857472938612779,1497894336,20170619,1,18.39,mail.google.com,Referral
6752243770204635267,1497913525,20170619,1,49.95,phandroid.com,Referral
8271448463691293767,1497909903,20170619,1,16.79,(direct),Referral
2199128648267411375,1497911775,20170619,1,20.0,(direct),Referral
1571410643102231537,1497891472,20170619,1,27.19,(direct),Referral
7128507522052528547,1497917614,20170619,1,16.99,google.com,Referral
2315247548521028492,1497899102,20170619,1,27.19,(direct),Referral
0163532416839889055,1497889451,20170619,1,15.19,(direct),Referral
0042057117403474149,1497899477,20170619,1,27.18,(direct),Referral
9953956744551076841,1497923152,20170619,1,212.24,(direct),Referral
2435096428144320733,1497926154,20170619,1,47.9,(direct),Referral
0517782955209773732,1497896709,20170619,1,24.22,(direct),Referral
239011216868684634,1497886687,20170619,1,44.79,(direct),Referral
8848160643936299367,1497886531,20170619,1,46.38,(direct),Referral
2689556653800639103,1497896617,20170619,1,36.39,(direct),Referral
7716901533486555071,1497903415,20170619,1,28.78,(direct),Referral
341126939247417424,1497893440,20170619,1,27.97,(direct),Referral
043584487743669327,1497905556,20170619,2,150.0,(direct),Referral
6453410957469058316,1497899846,20170619,1,79.3,(direct),Referral
